n_targets	n_bootstraps	n_processed	n_pseudoaligned	n_unique	p_pseudoaligned	p_unique	kallisto_version	index_version	start_time	call	sample_accession	nCount_RNA	nFeature_RNA	percent_mt
0	0	47668537	36826703	6664021	77.3	14	0.46.2	0	Sun Mar  7 12:04:42 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/EGAF00004257574/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/EGAF00004257574_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/EGAF00004257574_2.fastq.gz	EGAF00004257574	1074.7049390635023	621.2161642078255	3.6549500633570866
0	0	98662106	76345903	12996772	77.4	13.2	0.46.2	0	Sun Mar  7 18:55:05 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/EGAF00004257575/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/EGAF00004257575_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/EGAF00004257575_2.fastq.gz	EGAF00004257575	1776.9623773173391	868.7928026172301	4.034932793894484
0	0	29657540	22889957	4028374	77.2	13.6	0.46.2	0	Sun Mar  7 18:18:00 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/EGAF00004257576/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/EGAF00004257576_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/EGAF00004257576_2.fastq.gz	EGAF00004257576	1003.384236453202	599.5034482758621	4.51988544581838
0	0	71789161	55740976	9958542	77.6	13.9	0.46.2	0	Sun Mar  7 13:44:47 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/EGAF00004257577/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/EGAF00004257577_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/EGAF00004257577_2.fastq.gz	EGAF00004257577	1461.9542362399504	794.1465677179963	3.723865209727648
0	0	43096053	33309481	6130212	77.3	14.2	0.46.2	0	Mon Mar  8 00:33:09 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/EGAF00004257578/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/EGAF00004257578_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/EGAF00004257578_2.fastq.gz	EGAF00004257578	1387.463133640553	768.5852534562212	4.761570629919851
0	0	79004570	62121615	13833406	78.6	17.5	0.46.2	0	Sun Mar  7 13:13:22 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/EGAF00004257579/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/EGAF00004257579_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/EGAF00004257579_2.fastq.gz	EGAF00004257579	3814.1428571428573	1668.7142857142858	4.194570519529486
0	0	78035062	61065412	13786854	78.3	17.7	0.46.2	0	Sun Mar  7 09:23:51 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/EGAF00004257580/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/EGAF00004257580_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/EGAF00004257580_2.fastq.gz	EGAF00004257580	1119.8935939196526	654.7622149837133	2.874570881673296
0	0	75464816	58765795	13281901	77.9	17.6	0.46.2	0	Sun Mar  7 14:10:18 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/EGAF00004257581/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/EGAF00004257581_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/EGAF00004257581_2.fastq.gz	EGAF00004257581	4266	1897.888888888889	5.255597272331439
0	0	142257094	108971349	23081125	76.6	16.2	0.46.2	0	Sun Mar  7 09:39:59 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/EGAF00004257582/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/EGAF00004257582_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/EGAF00004257582_2.fastq.gz	EGAF00004257582	5717.6	2237.6	5.787563680467057
0	0	100441546	78869792	17823086	78.5	17.7	0.46.2	0	Sun Mar  7 14:10:18 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/EGAF00004257583/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/EGAF00004257583_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/EGAF00004257583_2.fastq.gz	EGAF00004257583	5181.666666666667	2104.6666666666665	5.239981235695037
0	0	165472424	125381706	26287058	75.8	15.9	0.46.2	0	Sun Mar  7 09:19:29 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/EGAF00004257584/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/EGAF00004257584_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/EGAF00004257584_2.fastq.gz	EGAF00004257584	1637.8289703315882	924.7923211169284	3.1578489033804624
0	0	124166583	90650426	19550350	73	15.7	0.46.2	0	Sun Mar  7 10:36:21 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/EGAF00004257585/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/EGAF00004257585_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/EGAF00004257585_2.fastq.gz	EGAF00004257585	1552.2402022756005	880.75600505689	3.086639381528918
0	0	162512756	131720361	19721609	81.1	12.1	0.46.2	0	Fri Jan 22 15:09:22 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/ERS2852885/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/ERR2854358_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/ERR2854358_2.fastq.gz	ERS2852885	1998.296120348377	1028.571654790182	2.843295198683792
0	0	117058175	90906969	13915572	77.7	11.9	0.46.2	0	Fri Jan 22 15:09:24 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/ERS2852886/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/ERR2854359_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/ERR2854359_2.fastq.gz	ERS2852886	1289.7958517828013	712.4663248659986	2.0647201212042505
0	0	120987555	92669947	14178394	76.6	11.7	0.46.2	0	Fri Jan 22 15:05:56 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/ERS2852887/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/ERR2854360_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/ERR2854360_2.fastq.gz	ERS2852887	1284.9602297834733	703.309323906319	2.049566867914361
0	0	245707353	184765980	31202873	75.2	12.7	0.46.2	0	Fri Jan 22 15:13:34 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/ERS2852888/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/ERR2854361_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/ERR2854361_2.fastq.gz	ERS2852888	6619.736111111111	2244.25	2.5967557172263613
0	0	251211033	190332229	33044358	75.8	13.2	0.46.2	0	Fri Jan 22 15:13:34 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/ERS2852889/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/ERR2854362_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/ERR2854362_2.fastq.gz	ERS2852889	8154.166666666667	2505	2.790736632313245
0	0	298138154	237549039	39565158	79.7	13.3	0.46.2	0	Fri Jan 22 15:05:58 2021	kallisto bus -t 8 -x 10xv2 -i references/kallisto_idx/10xv2/hs-homo_sapiens.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/iPSC_RPE_scRNA_03/10xv2/hs-homo_sapiens /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S10_L001_HL7H3BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S10_L001_HL7H3BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S10_L001_HLCLYBCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S10_L001_HLCLYBCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S10_L001_HLFW7BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S10_L001_HLFW7BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S10_L002_HL7H3BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S10_L002_HL7H3BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S10_L002_HLCLYBCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S10_L002_HLCLYBCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S10_L002_HLFW7BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S10_L002_HLFW7BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S11_L001_HL7H3BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S11_L001_HL7H3BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S11_L001_HLCLYBCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S11_L001_HLCLYBCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S11_L001_HLFW7BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S11_L001_HLFW7BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S11_L002_HL7H3BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S11_L002_HL7H3BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S11_L002_HLCLYBCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S11_L002_HLCLYBCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S11_L002_HLFW7BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S11_L002_HLFW7BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S12_L001_HL7H3BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S12_L001_HL7H3BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S12_L001_HLCLYBCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S12_L001_HLCLYBCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S12_L001_HLFW7BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S12_L001_HLFW7BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S12_L002_HL7H3BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S12_L002_HL7H3BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S12_L002_HLCLYBCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S12_L002_HLCLYBCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S12_L002_HLFW7BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S12_L002_HLFW7BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S9_L001_HL7H3BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S9_L001_HL7H3BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S9_L001_HLCLYBCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S9_L001_HLCLYBCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S9_L001_HLFW7BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S9_L001_HLFW7BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S9_L002_HL7H3BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S9_L002_HL7H3BCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S9_L002_HLCLYBCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S9_L002_HLCLYBCX2_2.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S9_L002_HLFW7BCX2_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/scRNA_03_S9_L002_HLFW7BCX2_2.fastq.gz	iPSC_RPE_scRNA_03	4614.502881844381	1474.8587896253603	4.962350521783093
142604	0	15324019	10392917	3420927	67.8	22.3	0.46.2	10	Thu Jan 21 18:49:37 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397184/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375874.fastq.gz	SRS1397184	8806061.520060243	13526	0.813902671889461
142604	0	16246527	11225182	3604751	69.1	22.2	0.46.2	10	Thu Jan 21 17:55:22 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397185/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375873.fastq.gz	SRS1397185	9639711.580514679	13535	0.8406484397707816
142604	0	2278521	1016032	367488	44.6	16.1	0.46.2	10	Thu Jan 21 18:00:38 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397186/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375871.fastq.gz	SRS1397186	680798.9831336131	6154	1.635051355212638
142604	0	17213289	11188306	3717898	65	21.6	0.46.2	10	Thu Jan 21 18:06:08 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397187/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375872.fastq.gz	SRS1397187	9432583.770997446	13875	0.69428993783614
142604	0	1494264	648596	238703	43.4	16	0.46.2	10	Thu Jan 21 19:19:01 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397188/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375870.fastq.gz	SRS1397188	485178.00573595794	3778	3.7941208757138245
142604	0	1888848	788984	295393	41.8	15.6	0.46.2	10	Thu Jan 21 18:21:04 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397189/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375868.fastq.gz	SRS1397189	552953.2888992404	4536	2.9577055292603878
142604	0	2237858	785056	291826	35.1	13	0.46.2	10	Thu Jan 21 17:55:20 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397190/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375869.fastq.gz	SRS1397190	564815.8271967154	4506	4.494912992435996
142604	0	1930661	745381	276659	38.6	14.3	0.46.2	10	Thu Jan 21 18:58:36 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397192/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375866.fastq.gz	SRS1397192	539907.3929441422	4315	6.440869388798632
142604	0	2212832	838086	317528	37.9	14.3	0.46.2	10	Thu Jan 21 18:06:17 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397193/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375865.fastq.gz	SRS1397193	581330.6915269509	4264	3.1366277861754095
142604	0	2368982	853977	328706	36	13.9	0.46.2	10	Thu Jan 21 18:33:25 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397194/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375864.fastq.gz	SRS1397194	595134.8966700551	4294	7.0720403450537095
142604	0	3142272	994209	377109	31.6	12	0.46.2	10	Thu Jan 21 18:17:49 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397195/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375863.fastq.gz	SRS1397195	741165.9181743955	5221	5.917994732952533
142604	0	3361031	1209117	457602	36	13.6	0.46.2	10	Thu Jan 21 19:09:35 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397196/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375862.fastq.gz	SRS1397196	877984.0141134072	5134	3.3264159176624375
142604	0	2093106	818849	306027	39.1	14.6	0.46.2	10	Thu Jan 21 18:39:15 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397232/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375861.fastq.gz	SRS1397232	545484.2321381918	4245	5.45384050486417
142604	0	2158118	723697	272773	33.5	12.6	0.46.2	10	Thu Jan 21 18:44:52 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397233/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375860.fastq.gz	SRS1397233	483953.9702345541	3707	6.63198815880039
142604	0	2163151	827727	307109	38.3	14.2	0.46.2	10	Thu Jan 21 19:18:59 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397234/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375859.fastq.gz	SRS1397234	528379.0600989617	4563	2.5465032617832994
142604	0	1850240	698333	250547	37.7	13.5	0.46.2	10	Thu Jan 21 19:19:00 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397236/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375857.fastq.gz	SRS1397236	471276.30667932885	3528	3.8793346367908774
142604	0	1794450	651283	243608	36.3	13.6	0.46.2	10	Thu Jan 21 19:01:45 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397237/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375856.fastq.gz	SRS1397237	428925.2751102691	3630	2.4790565203382724
142604	0	1867744	656280	241825	35.1	12.9	0.46.2	10	Thu Jan 21 18:14:50 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397239/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375854.fastq.gz	SRS1397239	395655.6223544987	3694	3.8680532731790174
142604	0	1941837	762689	285850	39.3	14.7	0.46.2	10	Thu Jan 21 18:14:53 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397240/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375853.fastq.gz	SRS1397240	567403.191190099	4199	3.9528276097562016
142604	0	2382609	330549	256254	13.9	10.8	0.46.2	10	Thu Jan 21 18:06:10 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397242/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375851.fastq.gz	SRS1397242	62846.2409099824	3124	0.0031823701323118003
142604	0	3138819	1099335	406471	35	12.9	0.46.2	10	Thu Jan 21 18:06:09 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397243/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375850.fastq.gz	SRS1397243	814419.597008718	4683	5.197912741231207
142604	0	1371678	19378	10288	1.4	0.8	0.46.2	10	Thu Jan 21 19:09:31 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397244/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375849.fastq.gz	SRS1397244	14711.210191977916	279	0.7131681801216528
142604	0	2235153	882140	334659	39.5	15	0.46.2	10	Thu Jan 21 18:39:18 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397245/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375848.fastq.gz	SRS1397245	599552.3124479393	4227	4.003605607322932
142604	0	1644307	655564	250661	39.9	15.2	0.46.2	10	Thu Jan 21 18:37:29 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397247/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375846.fastq.gz	SRS1397247	430293.304578478	3875	3.185753520712727
142604	0	1903075	818514	306895	43	16.1	0.46.2	10	Thu Jan 21 17:58:14 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397248/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375845.fastq.gz	SRS1397248	574226.9284970446	4451	1.8707743344807781
142604	0	1749987	703495	269706	40.2	15.4	0.46.2	10	Thu Jan 21 19:18:59 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397249/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375844.fastq.gz	SRS1397249	482545.8175448779	4190	4.769016570713467
142604	0	1843746	758138	295209	41.1	16	0.46.2	10	Thu Jan 21 19:01:45 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397250/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375843.fastq.gz	SRS1397250	506531.301695562	4006	6.8224016727736165
142604	0	1840033	747108	269158	40.6	14.6	0.46.2	10	Thu Jan 21 17:55:22 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397251/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375842.fastq.gz	SRS1397251	496939.99365131755	4236	3.0760414125021334
142604	0	2093849	872656	324906	41.7	15.5	0.46.2	10	Thu Jan 21 18:35:38 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397254/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375839.fastq.gz	SRS1397254	606838.359543695	4284	1.8532645181587628
142604	0	2304815	815346	302484	35.4	13.1	0.46.2	10	Thu Jan 21 18:30:43 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397255/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375838.fastq.gz	SRS1397255	528330.9337125825	4058	2.3951614625472817
142604	0	2051848	789924	291770	38.5	14.2	0.46.2	10	Thu Jan 21 18:54:43 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1397256/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3375837.fastq.gz	SRS1397256	559334.9728537912	4054	2.6788973919420527
